episode,policy,ttl,width_deg,speed,detection_prob,certificate_noise,tp,fp,fn,tn,precision,recall,f1,occluded_keep_rate,stale_clear_absence_rate,clear_exists_missing_rate,occlusion_survival_rate,deletion_events
415,ttl_short,3,30.0,1.0,0.96,1.25,1383,10,382,465,0.9928212491026561,0.7835694050991502,0.8758708043065232,0.2112970711297071,0.021052631578947368,0.003885003885003885,0.9,38
416,ttl_short,3,30.0,1.0,0.96,1.25,1621,6,385,228,0.9963122311001844,0.8080757726819542,0.8923754472887422,0.24705882352941178,0.02564102564102564,0.0006684491978609625,0.9736842105263158,45
417,ttl_short,3,30.0,1.0,0.96,1.25,1620,12,420,188,0.9926470588235294,0.7941176470588235,0.8823529411764706,0.23562152133580705,0.06,0.005329780146568954,0.8333333333333334,47
418,ttl_short,3,30.0,1.0,0.96,1.25,1404,18,356,462,0.9873417721518988,0.7977272727272727,0.8824638592080453,0.22440087145969498,0.0375,0.0,1.0,41
419,ttl_short,3,30.0,1.0,0.96,1.25,1590,9,457,184,0.9943714821763602,0.7767464582315584,0.8721886999451454,0.21143847487001732,0.046632124352331605,0.0013605442176870747,0.972972972972973,43
420,ttl_short,3,30.0,1.0,0.96,1.25,1659,6,443,132,0.9963963963963964,0.7892483349191246,0.8808070082293602,0.20323741007194246,0.043478260869565216,0.0,1.0,37
421,ttl_short,3,30.0,1.0,0.96,1.25,1607,10,426,197,0.9938157081014224,0.7904574520413182,0.8805479452054795,0.20747663551401868,0.04830917874396135,0.0013351134846461949,0.9714285714285714,41
422,ttl_short,3,30.0,1.0,0.96,1.25,1550,15,457,218,0.9904153354632588,0.7722969606377678,0.8678611422172453,0.20175438596491227,0.06437768240343347,0.0013917884481558804,0.9473684210526315,43
423,ttl_short,3,30.0,1.0,0.96,1.25,1624,9,434,173,0.994488671157379,0.7891156462585034,0.8799783256570035,0.2336283185840708,0.04945054945054945,0.0006697923643670462,0.975609756097561,46
424,ttl_short,3,30.0,1.0,0.96,1.25,1565,11,413,251,0.993020304568528,0.7912032355915066,0.8806978052898143,0.20388349514563106,0.04198473282442748,0.002050580997949419,0.9393939393939394,39
425,ttl_short,3,30.0,1.0,0.96,1.25,1527,8,446,259,0.9947882736156352,0.7739483020780538,0.8705815279361461,0.19529837251356238,0.0299625468164794,0.0007042253521126761,1.0,39
426,ttl_short,3,30.0,1.0,0.96,1.25,1306,6,443,485,0.9954268292682927,0.7467124070897656,0.8533159098333879,0.16729323308270677,0.012219959266802444,0.0,1.0,30
427,ttl_short,3,30.0,1.0,0.96,1.25,1593,6,365,276,0.9962476547842402,0.813585291113381,0.8956986224346358,0.26476578411405294,0.02127659574468085,0.0027266530334014998,0.9047619047619048,46
428,ttl_short,3,30.0,1.0,0.96,1.25,1470,11,502,257,0.9925725860904794,0.7454361054766734,0.8514335360556039,0.16472545757071547,0.041044776119402986,0.0,1.0,37
429,ttl_short,3,30.0,1.0,0.96,1.25,1555,8,438,239,0.9948816378758797,0.7802308078273958,0.8745781777277839,0.20976491862567812,0.032388663967611336,0.0006944444444444445,0.9722222222222222,41
430,ttl_short,3,30.0,1.0,0.96,1.25,1484,11,418,327,0.9926421404682274,0.7802313354363828,0.8737120989108037,0.19305019305019305,0.03254437869822485,0.0,1.0,37
431,ttl_short,3,30.0,1.0,0.96,1.25,1702,6,413,119,0.9964871194379391,0.8047281323877069,0.8904002092597436,0.23507462686567165,0.048,0.0018999366687777073,0.975,44
432,ttl_short,3,30.0,1.0,0.96,1.25,1588,12,433,207,0.9925,0.7857496288965858,0.8771057718862193,0.20260223048327136,0.0547945205479452,0.0026972353337828725,0.9705882352941176,40
433,ttl_short,3,30.0,1.0,0.96,1.25,1614,12,424,190,0.992619926199262,0.7919528949950932,0.8810043668122272,0.22977941176470587,0.0594059405940594,0.0033467202141900937,0.9473684210526315,46
434,ttl_short,3,30.0,1.0,0.96,1.25,1600,6,502,132,0.9962640099626401,0.7611798287345385,0.8629989212513484,0.16220735785953178,0.043478260869565216,0.0006648936170212766,1.0,34
435,ttl_short,3,30.0,1.0,0.96,1.25,1610,3,480,147,0.9981401115933044,0.7703349282296651,0.8695652173913043,0.1839863713798978,0.02,0.0006653359946773121,0.9666666666666667,38
436,ttl_short,3,30.0,1.0,0.96,1.25,1645,6,455,134,0.9963658388855239,0.7833333333333333,0.8770994401492934,0.19858156028368795,0.04285714285714286,0.001953125,0.9459459459459459,41
437,ttl_short,3,30.0,1.0,0.96,1.25,1536,3,387,314,0.9980506822612085,0.7987519500780031,0.8873483535528597,0.2440944881889764,0.00946372239747634,0.0021201413427561835,0.918918918918919,43
438,ttl_short,3,30.0,1.0,0.96,1.25,1527,18,391,304,0.9883495145631068,0.7961418143899895,0.8818943112907883,0.222,0.055900621118012424,0.0014104372355430183,0.9444444444444444,43
439,ttl_short,3,30.0,1.0,0.96,1.25,1394,20,373,453,0.9858557284299858,0.788907753254103,0.87645394530022,0.19870410367170627,0.042283298097251586,0.0015337423312883436,0.9655172413793104,37
440,ttl_short,3,30.0,1.0,0.96,1.25,1680,6,395,159,0.99644128113879,0.8096385542168675,0.8933794203669237,0.2504743833017078,0.03636363636363636,0.0,1.0,45
441,ttl_short,3,30.0,1.0,0.96,1.25,1478,9,375,378,0.9939475453934096,0.7976254722072316,0.8850299401197605,0.23251028806584362,0.023255813953488372,0.001463057790782736,0.9393939393939394,40
442,ttl_short,3,30.0,1.0,0.96,1.25,1438,15,429,358,0.9896765313145217,0.7702196036422068,0.866265060240964,0.19736842105263158,0.040214477211796246,0.00149812734082397,0.9375,41
443,ttl_short,3,30.0,1.0,0.96,1.25,1455,12,303,470,0.9918200408997955,0.8276450511945392,0.9023255813953488,0.2711864406779661,0.024896265560165973,0.001486988847583643,0.9714285714285714,42
444,ttl_short,3,30.0,1.0,0.96,1.25,1523,10,409,298,0.9934768427919113,0.7883022774327122,0.8790764790764791,0.22072936660268713,0.032467532467532464,0.002126151665485471,0.9117647058823529,41
445,ttl_short,3,30.0,1.0,0.96,1.25,1642,10,375,213,0.9939467312348669,0.8140803173029252,0.8950667756881985,0.25,0.04484304932735426,0.0019723865877712033,0.9230769230769231,45
446,ttl_short,3,30.0,1.0,0.96,1.25,1557,9,425,249,0.9942528735632183,0.7855701311806257,0.8776775648252537,0.2003780718336484,0.03488372093023256,0.0013764624913971094,0.9375,39
447,ttl_short,3,30.0,1.0,0.96,1.25,1653,12,382,193,0.9927927927927928,0.8122850122850123,0.8935135135135134,0.23340040241448692,0.05853658536585366,0.0006501950585175553,1.0,43
448,ttl_short,3,30.0,1.0,0.96,1.25,1787,0,453,0,1.0,0.7977678571428571,0.8875093121430345,0.22145328719723184,0.0,0.0018050541516245488,0.9512195121951219,44
449,ttl_short,3,30.0,1.0,0.96,1.25,1290,16,362,572,0.9877488514548239,0.7808716707021792,0.8722109533468559,0.2026431718061674,0.027210884353741496,0.0,1.0,36
450,ttl_short,3,30.0,1.0,0.96,1.25,1474,12,445,309,0.9919246298788694,0.7681083897863471,0.8657856093979442,0.1900369003690037,0.037383177570093455,0.004357298474945534,0.9032258064516129,38
451,ttl_short,3,30.0,1.0,0.96,1.25,1520,12,379,329,0.9921671018276762,0.8004212743549236,0.8860390556689011,0.23217922606924643,0.03519061583577713,0.0014204545454545455,0.9705882352941176,41
452,ttl_short,3,30.0,1.0,0.96,1.25,1553,6,460,221,0.9961513790891597,0.771485345255837,0.8695408734602463,0.19332161687170474,0.02643171806167401,0.0006925207756232687,0.9696969696969697,39
453,ttl_short,3,30.0,1.0,0.96,1.25,1543,15,384,298,0.9903722721437741,0.8007265179034769,0.8855093256814921,0.24055666003976142,0.04792332268370607,0.0014044943820224719,0.9487179487179487,46
454,ttl_short,3,30.0,1.0,0.96,1.25,1438,18,394,390,0.9876373626373627,0.7849344978165939,0.8746958637469586,0.20892494929006086,0.04411764705882353,0.002987303958177745,0.9117647058823529,42
455,ttl_short,3,30.0,1.0,0.96,1.25,1420,12,409,399,0.9916201117318436,0.7763805358119191,0.8708984973934376,0.203125,0.029197080291970802,0.0007593014426727411,0.9642857142857143,39
456,ttl_short,3,30.0,1.0,0.96,1.25,1661,9,388,182,0.9946107784431137,0.810639336261591,0.8932508738908308,0.24165029469548133,0.04712041884816754,0.0012987012987012987,0.975,45
457,ttl_short,3,30.0,1.0,0.96,1.25,1579,6,464,191,0.9962145110410094,0.7728830151737641,0.87045203969129,0.20344827586206896,0.030456852791878174,0.001367053998632946,0.9722222222222222,41
458,ttl_short,3,30.0,1.0,0.96,1.25,1574,15,436,215,0.9905601006922593,0.7830845771144279,0.8746874131703252,0.22719141323792486,0.06521739130434782,0.0027567195037904893,0.9069767441860465,48
459,ttl_short,3,30.0,1.0,0.96,1.25,1514,17,369,340,0.9888961463096015,0.8040361125862985,0.8869361452841242,0.2301255230125523,0.047619047619047616,0.0007117437722419929,1.0,43
460,ttl_short,3,30.0,1.0,0.96,1.25,1486,12,388,354,0.9919893190921228,0.7929562433297759,0.8813760379596678,0.21149897330595482,0.03278688524590164,0.002883922134102379,0.90625,38
461,ttl_short,3,30.0,1.0,0.96,1.25,1342,18,360,520,0.986764705882353,0.7884841363102233,0.8765512736773351,0.22270742358078602,0.03345724907063197,0.003215434083601286,0.8666666666666667,40
462,ttl_short,3,30.0,1.0,0.96,1.25,1521,11,370,338,0.9928198433420365,0.8043363299841354,0.8886941279579317,0.22431865828092243,0.03151862464183381,0.0,1.0,40
463,ttl_short,3,30.0,1.0,0.96,1.25,1583,9,448,200,0.9943467336683417,0.7794190054160512,0.8738614407949215,0.2003577817531306,0.0430622009569378,0.0006793478260869565,0.9714285714285714,41
464,ttl_short,3,30.0,1.0,0.96,1.25,1348,10,374,508,0.9926362297496318,0.7828106852497096,0.8753246753246753,0.19957081545064378,0.019305019305019305,0.0007961783439490446,1.0,35
465,ttl_short,3,30.0,1.0,0.96,1.25,1550,6,433,251,0.9961439588688946,0.7816439737771054,0.87595365922577,0.1970260223048327,0.023346303501945526,0.0006920415224913495,1.0,37
466,ttl_short,3,30.0,1.0,0.96,1.25,1445,9,423,363,0.9938101788170564,0.7735546038543897,0.8699578567128236,0.1961904761904762,0.024193548387096774,0.0007446016381236039,0.9655172413793104,37
467,ttl_short,3,30.0,1.0,0.96,1.25,1405,12,401,422,0.9915314043754411,0.7779623477297896,0.8718585169097114,0.21456692913385828,0.027649769585253458,0.0015408320493066256,0.9696969696969697,40
468,ttl_short,3,30.0,1.0,0.96,1.25,1517,9,387,327,0.9941022280471822,0.7967436974789915,0.8845481049562681,0.18008474576271186,0.026785714285714284,0.0,1.0,33
469,ttl_short,3,30.0,1.0,0.96,1.25,1720,4,420,96,0.9976798143851509,0.8037383177570093,0.8902691511387163,0.2522361359570662,0.04,0.001265022137887413,0.9545454545454546,48
470,ttl_short,3,30.0,1.0,0.96,1.25,1530,9,381,320,0.9941520467836257,0.8006279434850864,0.8869565217391304,0.23279352226720648,0.02735562310030395,0.0014114326040931546,0.9714285714285714,41
471,ttl_short,3,30.0,1.0,0.96,1.25,1530,8,476,226,0.9947984395318595,0.7627118644067796,0.863431151241535,0.18835616438356165,0.03418803418803419,0.0014064697609001407,0.9696969696969697,40
472,ttl_short,3,30.0,1.0,0.96,1.25,1615,3,400,222,0.9981458590852905,0.8014888337468983,0.8890723919625655,0.23563218390804597,0.013333333333333334,0.0006697923643670462,0.9743589743589743,43
473,ttl_short,3,30.0,1.0,0.96,1.25,1694,3,453,90,0.9982321744254566,0.7890079180251514,0.8813735691987513,0.22336769759450173,0.03225806451612903,0.0006389776357827476,0.975609756097561,45
474,ttl_short,3,30.0,1.0,0.96,1.25,1602,3,491,144,0.9981308411214953,0.7654085045389393,0.8664142779881016,0.1750841750841751,0.02040816326530612,0.00066711140760507,1.0,36
475,ttl_short,3,30.0,1.0,0.96,1.25,1567,4,527,142,0.9974538510502864,0.7483285577841452,0.8551159618008185,0.1761006289308176,0.0273972602739726,0.00205761316872428,0.9090909090909091,39
476,ttl_short,3,30.0,1.0,0.96,1.25,1344,16,429,451,0.9882352941176471,0.7580372250423012,0.8579636131503352,0.15581854043392504,0.034261241970021415,0.0007898894154818325,0.9545454545454546,31
477,ttl_short,3,30.0,1.0,0.96,1.25,1520,18,316,386,0.988296488946684,0.8278867102396514,0.9010077059869591,0.26635514018691586,0.04455445544554455,0.0014204545454545455,0.9722222222222222,44
478,ttl_short,3,30.0,1.0,0.96,1.25,1482,12,299,447,0.9919678714859438,0.8321167883211679,0.9050381679389313,0.2512690355329949,0.026143790849673203,0.002883922134102379,0.8620689655172413,37
479,ttl_short,3,30.0,1.0,0.96,1.25,1555,6,509,170,0.9961563100576554,0.7533914728682171,0.8579310344827588,0.16584564860426929,0.03409090909090909,0.0006872852233676976,0.967741935483871,35
480,ttl_short,3,30.0,1.0,0.96,1.25,1543,9,449,239,0.9942010309278351,0.7745983935742972,0.8707674943566592,0.1992818671454219,0.036290322580645164,0.0020905923344947735,0.90625,39
481,long_memory,3,30.0,1.0,0.96,1.25,2114,83,14,29,0.9622212107419208,0.993421052631579,0.9775722543352601,0.9769094138543517,0.7410714285714286,0.0006389776357827476,1.0,2
482,long_memory,3,30.0,1.0,0.96,1.25,2046,112,18,64,0.9481000926784059,0.9912790697674418,0.9692089057318807,0.9630390143737166,0.6363636363636364,0.0,1.0,4
483,long_memory,3,30.0,1.0,0.96,1.25,2158,30,27,25,0.9862888482632541,0.9876430205949657,0.9869654699291104,0.9573770491803278,0.5454545454545454,0.0006349206349206349,1.0,4
484,long_memory,3,30.0,1.0,0.96,1.25,1906,173,28,133,0.9167869167869168,0.9855222337125129,0.9499127834537753,0.9472573839662447,0.565359477124183,0.002054794520547945,1.0,6
485,long_memory,3,30.0,1.0,0.96,1.25,1995,80,34,131,0.9614457831325302,0.9832429768358797,0.9722222222222223,0.9384328358208955,0.3791469194312796,0.0006697923643670462,1.0,3
486,long_memory,3,30.0,1.0,0.96,1.25,1919,118,57,146,0.9420716740304369,0.9711538461538461,0.9563917268876153,0.8953271028037383,0.44696969696969696,0.0006939625260235947,0.972972972972973,4
487,long_memory,3,30.0,1.0,0.96,1.25,1987,106,30,117,0.9493549928332538,0.985126425384234,0.9669099756690999,0.946236559139785,0.47533632286995514,0.0,1.0,5
488,long_memory,3,30.0,1.0,0.96,1.25,2144,50,10,36,0.9772105742935278,0.9953574744661096,0.9862005519779209,0.9846153846153847,0.5813953488372093,0.0006373486297004461,1.0,1
489,long_memory,3,30.0,1.0,0.96,1.25,1800,113,90,237,0.9409304756926293,0.9523809523809523,0.9466210886142519,0.8327067669172933,0.32285714285714284,0.0007363770250368188,0.967741935483871,7
490,long_memory,3,30.0,1.0,0.96,1.25,1998,90,10,142,0.9568965517241379,0.9950199203187251,0.9755859375,0.9853896103896104,0.3879310344827586,0.0007183908045977011,1.0,4
491,long_memory,3,30.0,1.0,0.96,1.25,1953,147,44,96,0.93,0.9779669504256384,0.9533805223334146,0.9242685025817556,0.6049382716049383,0.0,1.0,6
492,long_memory,3,30.0,1.0,0.96,1.25,1931,118,36,155,0.9424109321620303,0.9816980172852059,0.9616533864541833,0.9401408450704225,0.43223443223443225,0.0014295925661186562,1.0,6
493,long_memory,3,30.0,1.0,0.96,1.25,2000,117,62,61,0.944733112895607,0.9699321047526673,0.9571667863125151,0.8849056603773585,0.6573033707865169,0.0006527415143603133,1.0,4
494,long_memory,3,30.0,1.0,0.96,1.25,1890,148,30,172,0.9273797841020608,0.984375,0.9550277918140475,0.9405737704918032,0.4625,0.0006983240223463687,1.0,5
495,long_memory,3,30.0,1.0,0.96,1.25,2004,80,22,134,0.9616122840690979,0.9891411648568608,0.9751824817518248,0.9637305699481865,0.37383177570093457,0.000691085003455425,1.0,3
496,long_memory,3,30.0,1.0,0.96,1.25,1787,163,26,264,0.9164102564102564,0.9856591285162714,0.9497741163964921,0.949119373776908,0.38173302107728335,0.0,1.0,6
497,long_memory,3,30.0,1.0,0.96,1.25,1955,82,27,176,0.9597447226313206,0.986377396569122,0.972878825578502,0.9520426287744227,0.3178294573643411,0.0,1.0,5
498,long_memory,3,30.0,1.0,0.96,1.25,1912,120,19,189,0.9409448818897638,0.9901605385810461,0.9649255614433511,0.9644268774703557,0.3883495145631068,0.0007017543859649122,1.0,5
499,long_memory,3,30.0,1.0,0.96,1.25,2164,30,24,22,0.9863263445761167,0.9890310786106032,0.9876768598813327,0.9614035087719298,0.5769230769230769,0.0012360939431396785,1.0,1
500,long_memory,3,30.0,1.0,0.96,1.25,1981,55,20,184,0.9729862475442044,0.9900049975012494,0.9814218479068615,0.9647887323943662,0.2301255230125523,0.0,1.0,3
501,long_memory,3,30.0,1.0,0.96,1.25,1955,120,4,161,0.9421686746987952,0.9979581419091373,0.969261279127417,0.99609375,0.42704626334519574,0.00138217000691085,1.0,6
502,long_memory,3,30.0,1.0,0.96,1.25,1894,134,17,195,0.9339250493096647,0.9911041339612768,0.9616653973089617,0.9656565656565657,0.4072948328267477,0.0,1.0,4
503,long_memory,3,30.0,1.0,0.96,1.25,1943,97,57,143,0.9524509803921568,0.9715,0.9618811881188118,0.9026086956521739,0.4041666666666667,0.0007017543859649122,1.0,5
504,long_memory,3,30.0,1.0,0.96,1.25,1506,227,26,481,0.8690132717830352,0.9830287206266318,0.922511485451761,0.9383033419023136,0.3206214689265537,0.0017497812773403325,1.0,8
505,long_memory,3,30.0,1.0,0.96,1.25,1944,113,27,156,0.9450656295576082,0.9863013698630136,0.9652432969215491,0.9432773109243697,0.4200743494423792,0.0,1.0,4
506,long_memory,3,30.0,1.0,0.96,1.25,1838,128,34,240,0.9348931841302136,0.9818376068376068,0.9577905158936946,0.9311064718162839,0.34782608695652173,0.0007178750897343862,1.0,5
507,long_memory,3,30.0,1.0,0.96,1.25,1610,208,69,353,0.8855885588558856,0.958904109589041,0.9207892479267944,0.8537117903930131,0.37076648841354726,0.001638001638001638,1.0,9
508,long_memory,3,30.0,1.0,0.96,1.25,1818,170,48,204,0.9144869215291751,0.9742765273311897,0.9434353918007266,0.9,0.45454545454545453,0.0,1.0,5
509,long_memory,3,30.0,1.0,0.96,1.25,1806,149,35,250,0.9237851662404092,0.9809885931558935,0.9515279241306637,0.9363636363636364,0.37343358395989973,0.0,1.0,6
510,long_memory,3,30.0,1.0,0.96,1.25,1720,167,46,307,0.9114997350291468,0.9739524348810872,0.9416917601970983,0.9035639412997903,0.35232067510548526,0.0,1.0,6
511,long_memory,3,30.0,1.0,0.96,1.25,1911,104,83,142,0.9483870967741935,0.9583751253761283,0.9533549513594413,0.8640939597315436,0.42276422764227645,0.001430615164520744,0.9666666666666667,8
512,long_memory,3,30.0,1.0,0.96,1.25,1671,197,55,317,0.8945396145610278,0.9681344148319815,0.9298831385642738,0.880184331797235,0.3832684824902724,0.0023219814241486067,1.0,6
513,long_memory,3,30.0,1.0,0.96,1.25,2051,85,21,83,0.9602059925093633,0.9898648648648649,0.974809885931559,0.966728280961183,0.5059523809523809,0.001959503592423253,1.0,3
514,long_memory,3,30.0,1.0,0.96,1.25,1674,186,45,335,0.9,0.9738219895287958,0.9354568315171836,0.897025171624714,0.3570057581573896,0.0,1.0,6
515,long_memory,3,30.0,1.0,0.96,1.25,1735,179,25,301,0.906478578892372,0.9857954545454546,0.944474686989657,0.9507874015748031,0.3729166666666667,0.0,1.0,6
516,long_memory,3,30.0,1.0,0.96,1.25,2022,55,41,122,0.9735194992778046,0.9801260300533204,0.9768115942028986,0.9258589511754068,0.3107344632768362,0.0,1.0,5
517,long_memory,3,30.0,1.0,0.96,1.25,1862,121,40,217,0.9389813414019162,0.9789695057833859,0.9585585585585585,0.9120879120879121,0.35798816568047337,0.0,1.0,5
518,long_memory,3,30.0,1.0,0.96,1.25,1970,121,23,126,0.9421329507412721,0.9884596086302058,0.9647404505386876,0.9536290322580645,0.4898785425101215,0.0,1.0,4
519,long_memory,3,30.0,1.0,0.96,1.25,1904,93,51,192,0.9534301452178268,0.9739130434782609,0.9635627530364373,0.9028571428571428,0.3263157894736842,0.0,1.0,3
520,long_memory,3,30.0,1.0,0.96,1.25,1919,120,31,170,0.9411476213830309,0.9841025641025641,0.9621459012283781,0.9415094339622642,0.41379310344827586,0.0,1.0,4
521,long_memory,3,30.0,1.0,0.96,1.25,1875,149,12,204,0.9263833992094862,0.9936406995230525,0.9588340577857325,0.9807321772639692,0.42209631728045327,0.0014619883040935672,1.0,9
522,long_memory,3,30.0,1.0,0.96,1.25,1965,134,19,122,0.9361600762267747,0.9904233870967742,0.9625275532696548,0.9616161616161616,0.5234375,0.0,1.0,4
523,long_memory,3,30.0,1.0,0.96,1.25,1835,147,48,210,0.925832492431887,0.9745087626128518,0.9495472186287193,0.901840490797546,0.4117647058823529,0.0,1.0,5
524,long_memory,3,30.0,1.0,0.96,1.25,1868,128,44,200,0.935871743486974,0.9769874476987448,0.9559877175025588,0.9153543307086615,0.3902439024390244,0.0007122507122507123,1.0,5
525,long_memory,3,30.0,1.0,0.96,1.25,1879,141,35,185,0.9301980198019802,0.9817136886102403,0.9552618200305033,0.933206106870229,0.4325153374233129,0.0,1.0,6
526,long_memory,3,30.0,1.0,0.96,1.25,1812,144,34,250,0.9263803680981595,0.9815817984832069,0.9531825355076275,0.9184652278177458,0.36548223350253806,0.0,1.0,5
527,long_memory,3,30.0,1.0,0.96,1.25,1800,168,31,241,0.9146341463414634,0.9830693610049154,0.9476177941563569,0.9345991561181435,0.41075794621026895,0.0,1.0,6
